movie_id,avg_gen_length,avg_ref_length,avg_length_ratio,avg_bleu1,avg_bleu2,avg_bleu4,avg_meteor,avg_rouge1,avg_rouge2,avg_rougeL,avg_bertscore_f1,avg_cider,avg_token_precision,avg_token_recall,avg_token_f1,std_gen_length,std_ref_length,std_length_ratio,std_bleu1,std_bleu2,std_bleu4,std_meteor,std_rouge1,std_rouge2,std_rougeL,std_bertscore_f1,std_cider,std_token_precision,std_token_recall,std_token_f1,evaluated_shots
10142,26.857142857142858,21.904761904761905,1.4507424894674887,0.2849283018702519,0.18896187946300658,0.12357089565755841,0.2843339888220105,0.3739977961572968,0.1930764624518005,0.31564889100985166,0.2954422019067265,1.2258914174982236,0.31282172444788375,0.3732582888227755,0.32852318953249876,7.1799039275023215,6.711076571820237,0.9730135465789452,0.2109824483525352,0.2166987663644524,0.19091118730608472,0.23498673427992187,0.2447815373440545,0.2452386871962736,0.2331926676461616,0.22770119935705593,1.8206445003368565,0.2422979419551459,0.23418767926426887,0.227042844991692,21
10142,25.428571428571427,21.904761904761905,1.324195281505106,0.26327373110022106,0.16249943186894283,0.09068081017106648,0.2710357802303081,0.36046023621941864,0.1755977835846552,0.2832623505198032,0.30003254984815914,1.0817353409765447,0.3029643371917375,0.3444267562097303,0.3110178615121186,8.068583569395965,6.711076571820237,0.7027514436640294,0.16639838038144023,0.17419512639834497,0.15742545102679814,0.21594724602005647,0.21857702456950245,0.20623500163144823,0.20590877066187466,0.19754987125290302,1.686010450563222,0.21737081836921915,0.2152793518534646,0.198766420892924,21
10142,32.07142857142857,20.5,1.868978075101008,0.13585886000727335,0.04355441215993532,0.01140404355840266,0.1390979848744358,0.20689145397976533,0.0533977851187561,0.15482700717345435,0.12737439612724952,0.19531371569764744,0.13560410352999905,0.22486907806600895,0.16284351147735607,7.195874668509587,7.72519070499696,0.9866568960624046,0.0701227039871762,0.0383912072097909,0.005309935109257782,0.11909419057053929,0.16555243530670574,0.12335555168858506,0.14544445813047024,0.10168418666443338,0.21262510061532014,0.06683389138879527,0.15032495359336212,0.08094350116964608,14
10142,7.214285714285714,20.5,0.4254913695683551,0.009316770186335404,0.0017392312627059782,0.0007785783555735084,0.006456662555770003,0.009966777408637873,0.0,0.009966777408637873,-0.07086250262467989,0.003834184345758925,0.011278195488721804,0.012605042016806723,0.011904761869157848,4.378169405920558,7.72519070499696,0.2948755621383351,0.03359209262854648,0.006270887497576384,0.0028072041829867184,0.019177065758127408,0.03593572699797996,0.0,0.03593572699797996,0.07418088384898847,0.013824348258215153,0.04066411212929311,0.045448125320974656,0.04292322934143715,14
10142,30.071428571428573,20.5,1.7376439138705333,0.1435276746606666,0.045876263219642645,0.011920796469540734,0.1381349495101449,0.2103820179174209,0.05188558853155127,0.16505241267689136,0.14398789019989117,0.18003057322958288,0.14361656740311163,0.2034479008994902,0.16337184185391157,9.019536618714207,7.72519070499696,0.9163498459793608,0.08089193919998168,0.04147796893232273,0.006781746159359803,0.12235194797618056,0.16253709257688354,0.12146298795546197,0.14389186007615867,0.1040521591254085,0.21368875627136535,0.07801224775664084,0.1298764351363722,0.09103103094993141,14
2873,26.0,28.25,1.5866161616161616,0.07320246120798166,0.012161873373771809,0.004715364015250006,0.08577996379435357,0.17089624042064594,0.006944444444444444,0.10926871802966923,0.0030980240553617477,0.16578535577851566,0.17089093701996927,0.12628787878787878,0.12236024814649482,7.874007874011811,19.253246479490155,1.1045354955142608,0.08786267792687077,0.010858026932676644,0.00432803910453814,0.02698763872698685,0.05293248390287319,0.012028130608117204,0.04125211653468601,0.056445734107843974,0.14904702774785208,0.1415019837806083,0.09193446357208215,0.093558645906337,4
